reactionId	parameterId	parameterScale	lowerBound	upperBound	nominalValue	estimate
vPA9	kvPA9	0.1
vPA10	kvPA10	1
vPA11	kvPA11	0.001
vAd1	kvAd1	2.69E-06
vAd2	kvAd2	0.002688368
vAd3	kvAd3	0.000192541
vAd4	kvAd4	2.69E-06
vAd5	kvAd5	0.000233979
vAd6	kvAd6	2.86E-05
vAd7	kvAd7	2.34E-06
vAd8	kvAd8	0.000232799
vAd9	kvAd9	2.33E-06
vAd10	kvAd10	5.32E-05
vAd11	kvAd11	2.34E-06
vAd12	kvAd12	2.86E-05
vAd13	kvAd13	2.50E-06
vAd14	kvAd14	2.50E-06
vAd15	kvAd15	2.83E-06
vAd16	kvAd16	0.000283273
vAd17	kvAd17	0.000121963
vAd18	kvAd18	2.83E-06
vAd19	kvAd19	0.000247132
vAd20	kvAd20	2.47E-06
vAd21	kvAd21	0.000121963
vAd22	kvAd22	0.000121963
vAd23	kvAd23	2.47E-06
vAd24	kvAd24	0.000121963
vAd25	kvAd25	2.47E-06
vAd26	kvAd26	0.000121963
vAd27	kvAd27	1.32E-06
vAd28	kvAd28	2.10E-06
vAd29	kvAd29	1.32E-06
vAd30	kvAd30	6.06E-06
vAd31	kvAd31	6.06E-06
vAd32	kvAd32	6.06E-06
vAd33	kvAd33	6.06E-06
vAd34	kvAd34	2.10E-06
vAd35	kvAd35	2.86E-05
vAd36	kvAd36	2.86E-05
vAd37	kvAd37	2.33E-06
vAd38	kvAd38	0.000121963
vAd39	kvAd39	0.000121963
vAd40	kvAd40	0.000128361
vAd41	kvAd41	6.42E-05
vAd42	kvAd42	0.000121963
vAd43	kvAd43	6.42E-05
vAd44	kvAd44	0.000641803
vAd45	kvAd45	9.25E-06
vAd46	kvAd46	9.25E-05
vAd47	kvAd47	9.25E-06
vRd1	kvRd1	1.51E-05
vRd2	kvRd2	1.04E-05
vRd3	kvRd3	0
vRd4	kvRd4	1.51E-05
vRd5	kvRd5	1.51E-05
vRd6	kvRd6	1.51E-05
vRd7	kvRd7	1.51E-05
vRd8	kvRd8	1.04E-05
vRd9	kvRd9	1.23E-05
vRd10	kvRd10	1.04E-05
vRd11	kvRd11	1.23E-05
vRd12	kvRd12	0
vRd13	kvRd13	6.55E-06
vRd14	kvRd14	6.55E-06
vRd15	kvRd15	6.55E-06
vRd16	kvRd16	2.87E-05
vRd17	kvRd17	1.51E-05
vRd18	kvRd18	1.23E-05
vRd19	kvRd19	0
vRd20	kvRd20	6.55E-06
vRd21	kvRd21	6.42E-05
vRd22	kvRd22	6.55E-06
vRd23	kvRd23	1.51E-05
vRd24	kvRd24	1.51E-05
vRd25	kvRd25	1.51E-05
vRd26	kvRd26	1.51E-05
vRd27	kvRd27	1.51E-05
vRd28	kvRd28	1.23E-05
vRd29	kvRd29	1.51E-05
vRd30	kvRd30	1.23E-05
vRd31	kvRd31	1.23E-05
vRd32	kvRd32	1.23E-05
vRd33	kvRd33	1.04E-05
vRd34	kvRd34	0
vRd35	kvRd35	1.51E-05
vRd36	kvRd36	1.23E-05
vRd37	kvRd37	0
vRd38	kvRd38	6.55E-06
vRd39	kvRd39	6.42E-05
vRd40	kvRd40	6.55E-06
vRd41	kvRd41	6.55E-06
vRd42	kvRd42	2.87E-05
vRd43	kvRd43	1.51E-05
vRd44	kvRd44	1.51E-05
vRd45	kvRd45	1.51E-05
vRd46	kvRd46	1.23E-05
vRd47	kvRd47	1.23E-05
vRd48	kvRd48	0
vRd49	kvRd49	6.55E-06
vRd50	kvRd50	6.42E-05
vRd51	kvRd51	6.55E-06
vRd52	kvRd52	6.55E-06
vRd53	kvRd53	2.87E-05
vRd54	kvRd54	1.51E-05
vRd55	kvRd55	1.04E-05
vRd56	kvRd56	3.43E-06
vRPd1_1	kvRPd1_1	1.51E-05
vRPd1_2	kvRPd1_2	1.51E-05
vRPd1_3	kvRPd1_3	1.51E-05
vRPd1_4	kvRPd1_4	1.51E-05
vRPd1_5	kvRPd1_5	1.51E-05
vRPd1_6	kvRPd1_6	1.51E-05
vRPd1_7	kvRPd1_7	1.51E-05
vRPd1_8	kvRPd1_8	1.51E-05
vRPd1_9	kvRPd1_9	1.23E-05
vRPd1_10	kvRPd1_10	1.23E-05
vRPd1_11	kvRPd1_11	1.51E-05
vRPd1_12	kvRPd1_12	1.23E-05
vRPd1_13	kvRPd1_13	1.23E-05
vRPd1_14	kvRPd1_14	1.04E-05
vRPd1_15	kvRPd1_15	0
vRPd1_16	kvRPd1_16	1.51E-05
vRPd1_17	kvRPd1_17	1.23E-05
vRPd1_18	kvRPd1_18	0
vRPd1_19	kvRPd1_19	0
vRPd1_20	kvRPd1_20	6.55E-06
vRPd1_21	kvRPd1_21	6.55E-06
vRPd1_22	kvRPd1_22	6.42E-05
vRPd1_23	kvRPd1_23	6.42E-05
vRPd1_24	kvRPd1_24	6.55E-06
vRPd1_25	kvRPd1_25	6.55E-06
vRPd1_26	kvRPd1_26	6.55E-06
vRPd1_27	kvRPd1_27	2.87E-05
vRPd1_28	kvRPd1_28	6.55E-06
vRPd1_29	kvRPd1_29	2.87E-05
vRPd1_30	kvRPd1_30	5.82E-05
vRPd1_31	kvRPd1_31	5.82E-05
vRPd1_32	kvRPd1_32	5.82E-05
vRPd1_33	kvRPd1_33	5.82E-05
vRPd2_1	kvRPd2_1	9.63E-05
vRPd2_2	kvRPd2_2	9.63E-05
vRPd2_3	kvRPd2_3	9.63E-05
vRPd2_4	kvRPd2_4	9.63E-05
vRPd2_5	kvRPd2_5	9.63E-05
vRPd2_6	kvRPd2_6	9.63E-05
vRPd2_7	kvRPd2_7	9.63E-05
vRPd2_8	kvRPd2_8	9.63E-05
vRPd2_9	kvRPd2_9	9.63E-05
vRPd2_10	kvRPd2_10	9.63E-05
vRPd2_11	kvRPd2_11	9.63E-05
vRPd2_12	kvRPd2_12	9.63E-05
vRPd2_13	kvRPd2_13	9.63E-05
vRPd2_14	kvRPd2_14	9.63E-05
vRPd2_15	kvRPd2_15	9.63E-05
vRPd2_16	kvRPd2_16	9.63E-05
vRPd2_17	kvRPd2_17	9.63E-05
vRPd2_18	kvRPd2_18	9.63E-05
vRPd2_19	kvRPd2_19	9.63E-05
vRPd2_20	kvRPd2_20	9.63E-05
vRPd2_21	kvRPd2_21	9.63E-05
vRPd2_22	kvRPd2_22	9.63E-05
vRPd2_23	kvRPd2_23	9.63E-05
vRPd2_24	kvRPd2_24	9.63E-05
vRPd2_25	kvRPd2_25	9.63E-05
vRPd2_26	kvRPd2_26	9.63E-05
vRPd2_27	kvRPd2_27	9.63E-05
vRPd2_28	kvRPd2_28	9.63E-05
vRPd2_29	kvRPd2_29	9.63E-05
vRPd3_1	kvRPd3_1	0.00021301
vRPd3_2	kvRPd3_2	0.00021301
vRPd3_3	kvRPd3_3	0.00083711
vRPd3_4	kvRPd3_4	0.00083711
vRPd3_5	kvRPd3_5	0.00021301
vRPd3_6	kvRPd3_6	0.00021301
vRPd3_7	kvRPd3_7	0.00021301
vRPd3_8	kvRPd3_8	0.00021301
vRPd3_9	kvRPd3_9	8.71E-05
vRPd3_10	kvRPd3_10	8.71E-05
vRPd3_11	kvRPd3_11	0.00021301
vRPd3_12	kvRPd3_12	8.71E-05
vRPd3_13	kvRPd3_13	8.71E-05
vRPd3_14	kvRPd3_14	8.71E-05
vRPd3_15	kvRPd3_15	8.71E-05
vRPd3_16	kvRPd3_16	0.00021301
vRPd3_17	kvRPd3_17	8.71E-05
vRPd3_18	kvRPd3_18	8.71E-05
vRPd3_19	kvRPd3_19	8.71E-05
vRPd3_20	kvRPd3_20	8.71E-05
vRPd3_21	kvRPd3_21	8.71E-05
vRPd3_22	kvRPd3_22	8.71E-05
vRPd3_23	kvRPd3_23	8.71E-05
vRPd3_24	kvRPd3_24	8.71E-05
vRPd3_25	kvRPd3_25	8.71E-05
vRPd3_26	kvRPd3_26	8.71E-05
vRPd3_27	kvRPd3_27	8.71E-05
vRPd3_28	kvRPd3_28	8.71E-05
vRPd3_29	kvRPd3_29	8.71E-05
vRPd4_1	kvRPd4_1	0.00021301
vRPd4_2	kvRPd4_2	0.00021301
vRPd4_3	kvRPd4_3	0.00083711
vRPd4_4	kvRPd4_4	0.00083711
vRPd4_5	kvRPd4_5	0.00021301
vRPd4_6	kvRPd4_6	0.00021301
vRPd4_7	kvRPd4_7	0.00021301
vRPd4_8	kvRPd4_8	0.00021301
vRPd4_9	kvRPd4_9	8.71E-05
vRPd4_10	kvRPd4_10	8.71E-05
vRPd4_11	kvRPd4_11	0.00021301
vRPd4_12	kvRPd4_12	8.71E-05
vRPd4_13	kvRPd4_13	8.71E-05
vRPd4_14	kvRPd4_14	8.71E-05
vRPd4_15	kvRPd4_15	8.71E-05
vRPd4_16	kvRPd4_16	0.00021301
vRPd4_17	kvRPd4_17	8.71E-05
vRPd4_18	kvRPd4_18	8.71E-05
vRPd4_19	kvRPd4_19	8.71E-05
vRPd4_20	kvRPd4_20	8.71E-05
vRPd4_21	kvRPd4_21	8.71E-05
vRPd4_22	kvRPd4_22	8.71E-05
vRPd4_23	kvRPd4_23	8.71E-05
vRPd4_24	kvRPd4_24	8.71E-05
vRPd4_25	kvRPd4_25	8.71E-05
vRPd4_26	kvRPd4_26	8.71E-05
vRPd4_27	kvRPd4_27	8.71E-05
vRPd4_28	kvRPd4_28	8.71E-05
vRPd4_29	kvRPd4_29	8.71E-05
vRPd4_30	kvRPd4_30	8.71E-05
vRPd4_31	kvRPd4_31	8.71E-05
vRPd4_32	kvRPd4_32	8.71E-05
vRPd4_33	kvRPd4_33	8.71E-05
vRPd5_1	kvRPd5_1	1.51E-05
vRPd5_2	kvRPd5_2	1.51E-05
vRPd5_3	kvRPd5_3	1.51E-05
vRPd5_4	kvRPd5_4	1.51E-05
vRPd5_5	kvRPd5_5	1.51E-05
vRPd5_6	kvRPd5_6	1.51E-05
vRPd5_7	kvRPd5_7	1.51E-05
vRPd5_8	kvRPd5_8	1.51E-05
vRPd5_9	kvRPd5_9	1.23E-05
vRPd5_10	kvRPd5_10	1.23E-05
vRPd5_11	kvRPd5_11	1.51E-05
vRPd5_12	kvRPd5_12	1.23E-05
vRPd5_13	kvRPd5_13	1.23E-05
vRPd5_14	kvRPd5_14	1.12E-05
vRPd5_15	kvRPd5_15	1.12E-05
vRPd5_16	kvRPd5_16	1.51E-05
vRPd5_17	kvRPd5_17	1.23E-05
vRPd5_18	kvRPd5_18	1.12E-05
vRPd5_19	kvRPd5_19	1.12E-05
vRPd5_20	kvRPd5_20	1.12E-05
vRPd5_21	kvRPd5_21	1.12E-05
vRPd5_22	kvRPd5_22	6.42E-05
vRPd5_23	kvRPd5_23	6.42E-05
vRPd5_24	kvRPd5_24	1.12E-05
vRPd5_25	kvRPd5_25	1.12E-05
vRPd5_26	kvRPd5_26	5.82E-05
vRPd5_27	kvRPd5_27	5.82E-05
vRPd5_28	kvRPd5_28	5.82E-05
vRPd5_29	kvRPd5_29	5.82E-05
vRPd6_1	kvRPd6_1	0.00021301
vRPd6_2	kvRPd6_2	0.00021301
vRPd6_3	kvRPd6_3	0.00083711
vRPd6_4	kvRPd6_4	0.00083711
vRPd6_5	kvRPd6_5	0.00021301
vRPd6_6	kvRPd6_6	0.00021301
vRPd6_7	kvRPd6_7	0.00021301
vRPd6_8	kvRPd6_8	0.00021301
vRPd6_9	kvRPd6_9	8.71E-05
vRPd6_10	kvRPd6_10	8.71E-05
vRPd6_11	kvRPd6_11	0.00021301
vRPd6_12	kvRPd6_12	8.71E-05
vRPd6_13	kvRPd6_13	8.71E-05
vRPd6_14	kvRPd6_14	8.71E-05
vRPd6_15	kvRPd6_15	8.71E-05
vRPd6_16	kvRPd6_16	0.00021301
vRPd6_17	kvRPd6_17	8.71E-05
vRPd6_18	kvRPd6_18	8.71E-05
vRPd6_19	kvRPd6_19	8.71E-05
vRPd6_20	kvRPd6_20	8.71E-05
vRPd6_21	kvRPd6_21	8.71E-05
vRPd6_22	kvRPd6_22	8.71E-05
vRPd6_23	kvRPd6_23	8.71E-05
vRPd6_24	kvRPd6_24	8.71E-05
vRPd6_25	kvRPd6_25	8.71E-05
vRPd6_26	kvRPd6_26	8.71E-05
vRPd6_27	kvRPd6_27	8.71E-05
vRPd6_28	kvRPd6_28	8.71E-05
vRPd6_29	kvRPd6_29	8.71E-05
vRPd7_1	kvRPd7_1	1.51E-05
vRPd7_2	kvRPd7_2	1.51E-05
vRPd7_3	kvRPd7_3	1.51E-05
vRPd7_4	kvRPd7_4	1.51E-05
vRPd7_5	kvRPd7_5	1.51E-05
vRPd7_6	kvRPd7_6	1.51E-05
vRPd7_7	kvRPd7_7	1.51E-05
vRPd7_8	kvRPd7_8	1.51E-05
vRPd7_9	kvRPd7_9	1.23E-05
vRPd7_10	kvRPd7_10	1.23E-05
vRPd7_11	kvRPd7_11	1.51E-05
vRPd7_12	kvRPd7_12	1.23E-05
vRPd7_13	kvRPd7_13	1.23E-05
vRPd7_14	kvRPd7_14	1.04E-05
vRPd7_15	kvRPd7_15	6.22E-06
vRPd7_16	kvRPd7_16	1.51E-05
vRPd7_17	kvRPd7_17	1.23E-05
vRPd7_18	kvRPd7_18	6.22E-06
vRPd7_19	kvRPd7_19	6.22E-06
vRPd7_20	kvRPd7_20	6.55E-06
vRPd7_21	kvRPd7_21	6.55E-06
vRPd7_22	kvRPd7_22	6.42E-05
vRPd7_23	kvRPd7_23	6.42E-05
vRPd7_24	kvRPd7_24	6.55E-06
vRPd7_25	kvRPd7_25	6.55E-06
vRPd7_26	kvRPd7_26	5.82E-05
vRPd7_27	kvRPd7_27	5.82E-05
vRPd7_28	kvRPd7_28	5.82E-05
vRPd7_29	kvRPd7_29	5.82E-05
vRPd8_1	kvRPd8_1	1.51E-05
vRPd8_2	kvRPd8_2	1.51E-05
vRPd8_3	kvRPd8_3	1.51E-05
vRPd8_4	kvRPd8_4	1.51E-05
vRPd8_5	kvRPd8_5	1.51E-05
vRPd8_6	kvRPd8_6	1.51E-05
vRPd8_7	kvRPd8_7	1.51E-05
vRPd8_8	kvRPd8_8	1.51E-05
vRPd8_9	kvRPd8_9	1.23E-05
vRPd8_10	kvRPd8_10	1.23E-05
vRPd8_11	kvRPd8_11	1.51E-05
vRPd8_12	kvRPd8_12	1.23E-05
vRPd8_13	kvRPd8_13	1.23E-05
vRPd8_14	kvRPd8_14	1.04E-05
vRPd8_15	kvRPd8_15	4.81E-06
vRPd8_16	kvRPd8_16	1.51E-05
vRPd8_17	kvRPd8_17	1.23E-05
vRPd8_18	kvRPd8_18	4.81E-06
vRPd8_19	kvRPd8_19	4.81E-06
vRPd8_20	kvRPd8_20	6.55E-06
vRPd8_21	kvRPd8_21	6.55E-06
vRPd8_22	kvRPd8_22	6.42E-05
vRPd8_23	kvRPd8_23	6.42E-05
vRPd8_24	kvRPd8_24	6.55E-06
vRPd8_25	kvRPd8_25	6.55E-06
vRPd8_26	kvRPd8_26	5.82E-05
vRPd8_27	kvRPd8_27	5.82E-05
vRPd8_28	kvRPd8_28	5.82E-05
vRPd8_29	kvRPd8_29	5.82E-05
vRPd10_1	kvRPd10_1	1.51E-05
vRPd10_2	kvRPd10_2	1.51E-05
vRPd10_3	kvRPd10_3	1.51E-05
vRPd10_4	kvRPd10_4	1.51E-05
vRPd10_5	kvRPd10_5	1.51E-05
vRPd10_6	kvRPd10_6	1.51E-05
vRPd10_7	kvRPd10_7	1.51E-05
vRPd10_8	kvRPd10_8	1.51E-05
vRPd10_9	kvRPd10_9	1.23E-05
vRPd10_10	kvRPd10_10	1.23E-05
vRPd10_11	kvRPd10_11	1.51E-05
vRPd10_12	kvRPd10_12	1.23E-05
vRPd10_13	kvRPd10_13	1.23E-05
vRPd10_14	kvRPd10_14	1.04E-05
vRPd10_15	kvRPd10_15	8.99E-06
vRPd10_16	kvRPd10_16	1.51E-05
vRPd10_17	kvRPd10_17	1.23E-05
vRPd10_18	kvRPd10_18	8.99E-06
vRPd10_19	kvRPd10_19	8.99E-06
vRPd10_20	kvRPd10_20	8.99E-06
vRPd10_21	kvRPd10_21	8.99E-06
vRPd10_22	kvRPd10_22	6.42E-05
vRPd10_23	kvRPd10_23	6.42E-05
vRPd10_24	kvRPd10_24	8.99E-06
vRPd10_25	kvRPd10_25	8.99E-06
vRPd10_26	kvRPd10_26	5.82E-05
vRPd10_27	kvRPd10_27	5.82E-05
vRPd10_28	kvRPd10_28	5.82E-05
vRPd10_29	kvRPd10_29	5.82E-05
vRPd11_1	kvRPd11_1	0.00021301
vRPd11_2	kvRPd11_2	0.00021301
vRPd11_3	kvRPd11_3	0.00083711
vRPd11_4	kvRPd11_4	0.00083711
vRPd11_5	kvRPd11_5	0.00021301
vRPd11_6	kvRPd11_6	0.00021301
vRPd11_7	kvRPd11_7	0.00021301
vRPd11_8	kvRPd11_8	0.00021301
vRPd11_9	kvRPd11_9	8.71E-05
vRPd11_10	kvRPd11_10	8.71E-05
vRPd11_11	kvRPd11_11	0.00021301
vRPd11_12	kvRPd11_12	8.71E-05
vRPd11_13	kvRPd11_13	8.71E-05
vRPd11_14	kvRPd11_14	8.71E-05
vRPd11_15	kvRPd11_15	8.71E-05
vRPd11_16	kvRPd11_16	0.00021301
vRPd11_17	kvRPd11_17	8.71E-05
vRPd11_18	kvRPd11_18	8.71E-05
vRPd11_19	kvRPd11_19	8.71E-05
vRPd11_20	kvRPd11_20	8.71E-05
vRPd11_21	kvRPd11_21	8.71E-05
vRPd11_22	kvRPd11_22	8.71E-05
vRPd11_23	kvRPd11_23	8.71E-05
vRPd11_24	kvRPd11_24	8.71E-05
vRPd11_25	kvRPd11_25	8.71E-05
vRPd11_26	kvRPd11_26	8.71E-05
vRPd11_27	kvRPd11_27	8.71E-05
vRPd11_28	kvRPd11_28	8.71E-05
vRPd11_29	kvRPd11_29	8.71E-05
vRPd12_1	kvRPd12_1	1.51E-05
vRPd12_2	kvRPd12_2	1.51E-05
vRPd12_3	kvRPd12_3	1.51E-05
vRPd12_4	kvRPd12_4	1.51E-05
vRPd12_5	kvRPd12_5	1.51E-05
vRPd12_6	kvRPd12_6	1.51E-05
vRPd12_7	kvRPd12_7	1.51E-05
vRPd12_8	kvRPd12_8	1.51E-05
vRPd12_9	kvRPd12_9	1.23E-05
vRPd12_10	kvRPd12_10	1.23E-05
vRPd12_11	kvRPd12_11	1.51E-05
vRPd12_12	kvRPd12_12	1.23E-05
vRPd12_13	kvRPd12_13	1.23E-05
vRPd12_14	kvRPd12_14	1.12E-05
vRPd12_15	kvRPd12_15	1.12E-05
vRPd12_16	kvRPd12_16	1.51E-05
vRPd12_17	kvRPd12_17	1.23E-05
vRPd12_18	kvRPd12_18	1.12E-05
vRPd12_19	kvRPd12_19	1.12E-05
vRPd12_20	kvRPd12_20	1.12E-05
vRPd12_21	kvRPd12_21	1.12E-05
vRPd12_22	kvRPd12_22	6.42E-05
vRPd12_23	kvRPd12_23	6.42E-05
vRPd12_24	kvRPd12_24	1.12E-05
vRPd12_25	kvRPd12_25	1.12E-05
vRPd12_26	kvRPd12_26	5.82E-05
vRPd12_27	kvRPd12_27	5.82E-05
vRPd12_28	kvRPd12_28	5.82E-05
vRPd12_29	kvRPd12_29	5.82E-05
vRPd13_1	kvRPd13_1	1.51E-05
vRPd13_2	kvRPd13_2	1.51E-05
vRPd13_3	kvRPd13_3	1.51E-05
vRPd13_4	kvRPd13_4	1.51E-05
vRPd13_5	kvRPd13_5	1.51E-05
vRPd13_6	kvRPd13_6	1.51E-05
vRPd13_7	kvRPd13_7	1.51E-05
vRPd13_8	kvRPd13_8	1.51E-05
vRPd13_9	kvRPd13_9	1.23E-05
vRPd13_10	kvRPd13_10	1.23E-05
vRPd13_11	kvRPd13_11	1.51E-05
vRPd13_12	kvRPd13_12	1.23E-05
vRPd13_13	kvRPd13_13	1.23E-05
vRPd13_14	kvRPd13_14	1.04E-05
vRPd13_15	kvRPd13_15	6.22E-06
vRPd13_16	kvRPd13_16	1.51E-05
vRPd13_17	kvRPd13_17	1.23E-05
vRPd13_18	kvRPd13_18	6.22E-06
vRPd13_19	kvRPd13_19	6.22E-06
vRPd13_20	kvRPd13_20	6.55E-06
vRPd13_21	kvRPd13_21	6.55E-06
vRPd13_22	kvRPd13_22	6.42E-05
vRPd13_23	kvRPd13_23	6.42E-05
vRPd13_24	kvRPd13_24	6.55E-06
vRPd13_25	kvRPd13_25	6.55E-06
vRPd13_26	kvRPd13_26	5.82E-05
vRPd13_27	kvRPd13_27	5.82E-05
vRPd13_28	kvRPd13_28	5.82E-05
vRPd13_29	kvRPd13_29	5.82E-05
vRPd14_1	kvRPd14_1	1.51E-05
vRPd14_2	kvRPd14_2	1.51E-05
vRPd14_3	kvRPd14_3	1.51E-05
vRPd14_4	kvRPd14_4	1.51E-05
vRPd14_5	kvRPd14_5	1.51E-05
vRPd14_6	kvRPd14_6	1.51E-05
vRPd14_7	kvRPd14_7	1.51E-05
vRPd14_8	kvRPd14_8	1.51E-05
vRPd14_9	kvRPd14_9	1.23E-05
vRPd14_10	kvRPd14_10	1.23E-05
vRPd14_11	kvRPd14_11	1.51E-05
vRPd14_12	kvRPd14_12	1.23E-05
vRPd14_13	kvRPd14_13	1.23E-05
vRPd14_14	kvRPd14_14	1.04E-05
vRPd14_15	kvRPd14_15	4.81E-06
vRPd14_16	kvRPd14_16	1.51E-05
vRPd14_17	kvRPd14_17	1.23E-05
vRPd14_18	kvRPd14_18	4.81E-06
vRPd14_19	kvRPd14_19	4.81E-06
vRPd14_20	kvRPd14_20	6.55E-06
vRPd14_21	kvRPd14_21	6.55E-06
vRPd14_22	kvRPd14_22	6.42E-05
vRPd14_23	kvRPd14_23	6.42E-05
vRPd14_24	kvRPd14_24	6.55E-06
vRPd14_25	kvRPd14_25	6.55E-06
vRPd14_26	kvRPd14_26	5.82E-05
vRPd14_27	kvRPd14_27	5.82E-05
vRPd14_28	kvRPd14_28	5.82E-05
vRPd14_29	kvRPd14_29	5.82E-05
vRPd16_1	kvRPd16_1	1.51E-05
vRPd16_2	kvRPd16_2	1.51E-05
vRPd16_3	kvRPd16_3	1.51E-05
vRPd16_4	kvRPd16_4	1.51E-05
vRPd16_5	kvRPd16_5	1.51E-05
vRPd16_6	kvRPd16_6	1.51E-05
vRPd16_7	kvRPd16_7	1.51E-05
vRPd16_8	kvRPd16_8	1.51E-05
vRPd16_9	kvRPd16_9	1.23E-05
vRPd16_10	kvRPd16_10	1.23E-05
vRPd16_11	kvRPd16_11	1.51E-05
vRPd16_12	kvRPd16_12	1.23E-05
vRPd16_13	kvRPd16_13	1.23E-05
vRPd16_14	kvRPd16_14	1.04E-05
vRPd16_15	kvRPd16_15	8.99E-06
vRPd16_16	kvRPd16_16	1.51E-05
vRPd16_17	kvRPd16_17	1.23E-05
vRPd16_18	kvRPd16_18	8.99E-06
vRPd16_19	kvRPd16_19	8.99E-06
vRPd16_20	kvRPd16_20	8.99E-06
vRPd16_21	kvRPd16_21	8.99E-06
vRPd16_22	kvRPd16_22	6.42E-05
vRPd16_23	kvRPd16_23	6.42E-05
vRPd16_24	kvRPd16_24	8.99E-06
vRPd16_25	kvRPd16_25	8.99E-06
vRPd16_26	kvRPd16_26	5.82E-05
vRPd16_27	kvRPd16_27	5.82E-05
vRPd16_28	kvRPd16_28	5.82E-05
vRPd16_29	kvRPd16_29	5.82E-05
vPd1	kvPd1	1.12E-05
vPd2	kvPd2	1.12E-05
vPd3	kvPd3	4.81E-06
vPd4	kvPd4	4.81E-06
vPd5	kvPd5	2.55E-05
vPd6	kvPd6	2.55E-05
vPd7	kvPd7	1.00E-05
vPd8	kvPd8	1.00E-05
vPd9	kvPd9	0.0108
vPd10	kvPd10	6.78E-06
vPd11	kvPd11	6.86E-06
vPd12	kvPd12	2.49E-06
vPd13	kvPd13	9.62E-06
vPd14	kvPd14	9.62E-06
vPd15	kvPd15	9.62E-06
vPd16	kvPd16	2.22E-06
vPd17	kvPd17	2.22E-06
vPd18	kvPd18	3.43E-06
vPd19	kvPd19	3.43E-06
vPd20	kvPd20	3.23E-06
vPd21	kvPd21	3.23E-06
vPd22	kvPd22	4.81E-05
vPd23	kvPd23	4.81E-05
vPd24	kvPd24	4.81E-05
vPd25	kvPd25	1.34E-05
vPd26	kvPd26	1.34E-05
vPd27	kvPd27	0.081
vPd28	kvPd28	4.83E-05
vPd29	kvPd29	4.83E-05
vPd30	kvPd30	5.75E-06
vPd31	kvPd31	5.75E-06
vPd32	kvPd32	5.75E-06
vPd33	kvPd33	7.01E-06
vPd34	kvPd34	5.75E-06
vPd35	kvPd35	7.24E-06
vPd36	kvPd36	5.75E-06
vPd37	kvPd37	5.85E-06
vPd38	kvPd38	5.35E-06
vPd39	kvPd39	5.35E-06
vPd40	kvPd40	3.18E-06
vPd41	kvPd41	5.93E-07
vPd42	kvPd42	9.62E-06
vPd43	kvPd43	3.43E-06
vPd44	kvPd44	3.43E-06
vPd45	kvPd45	4.15E-05
vPd46	kvPd46	8.40E-06
vPd47	kvPd47	6.41E-06
vPd48	kvPd48	3.03E-05
vPd49	kvPd49	1.12E-05
vPd50	kvPd50	9.62E-06
vPd51	kvPd51	6.86E-06
vPd52	kvPd52	6.86E-06
vPd53	kvPd53	3.43E-06
vPd54	kvPd54	9.62E-06
vPd55	kvPd55	9.62E-06
vPd56	kvPd56	3.43E-06
vPd57	kvPd57	3.43E-06
vPd58	kvPd58	3.43E-06
vPd59	kvPd59	0.000256721
vPd60	kvPd60	0.000256721
vPd61	kvPd61	0.000256721
vPd62	kvPd62	0.000256721
vPd63	kvPd63	3.18E-06
vPd64	kvPd64	1.45E-06
vPd65	kvPd65	7.01E-06
vPd66	kvPd66	7.24E-06
vPd67	kvPd67	5.85E-06
vPd69	kvPd69	5.75E-06
vPd70	kvPd70	5.35E-06
vPd71	kvPd71	8.40E-06
vPd72	kvPd72	3.03E-05
vPd73	kvPd73	2.55E-05
vPd74	kvPd74	5.75E-06
vPd75	kvPd75	2.55E-05
vPd76	kvPd76	0.000256721
vPd77	kvPd77	0.000256721
vPd78	kvPd78	0.000256721
vPd79	kvPd79	9.62E-06
vPd80	kvPd80	9.62E-06
vPd81	kvPd81	9.62E-06
vPd82	kvPd82	9.62E-06
vPd83	kvPd83	3.03E-05
vPd84	kvPd84	9.62E-06
vPd85	kvPd85	9.62E-06
vPd86	kvPd86	9.62E-06
vPd87	kvPd87	4.15E-06
vPd88	kvPd88	2.22E-06
vPd89	kvPd89	5.75E-06
vLap1	kLap1_1	lin	1.00E-02	1.00E-02	1.00E-02	0
vLap1	kLap1_2	lin	5.25E-12	5.25E-12	5.25E-12	0
vLap1	kLap1_3	lin	8.00E-08	8.00E-08	8.00E-08	0
vLap2	kvLap2	1.00E-02
vLap3	kvLap3	1.00E-03
vLap4	kvLap4	2.40E-03
vLap5	kvLap5	1.51E-05
vLap6	kvLap6	1.00E-03
vLap7	kvLap7	7.00E-03
vLap8	kvLap8	1.04E-05
vLap9	kvLap9	1.00E-02
vLap10	kvLap10	5.40E-01
vLap11	kvLap11	0
vAlp1	kAlp1_1	lin	1.00E-02	1.00E-02	1.00E-02	0
vAlp1	kAlp1_2	lin	5.25E-12	5.25E-12	5.25E-12	0
vAlp1	kAlp1_3	lin	8.00E-08	8.00E-08	8.00E-08	0
vAlp2	kvAlp2	1.00E-02
vAlp3	kvAlp3	1.00E-03
vAlp4	kvAlp4	2.40E-03
vAlp5	kvAlp5	4.81E-06
vAlp6	kvAlp6	1.00E-03
vAlp7	kvAlp7	2.40E-03
vAlp8	kvAlp8	4.81E-06
vNer1	kNer1_1	lin	1.00E-02	1.00E-02	1.00E-02	0
vNer1	kNer1_2	lin	5.25E-12	5.25E-12	5.25E-12	0
